"Spieler","Marktpreis","Datum"
Akaki Gogia,500000,2020-03-05 00:46:00
Akaki Gogia,500000,2020-03-06 19:10:00
Akaki Gogia,500000,2020-03-07 20:22:00
Akaki Gogia,500000,2020-03-08 14:38:00
Akaki Gogia,500000,2020-03-09 00:27:00
Alassane Pléa,34699500,2020-01-23 01:00:00
Alassane Pléa,34758954,2020-01-24 01:00:00
Alassane Pléa,34821106,2020-01-25 01:00:00
Alassane Pléa,34922627,2020-01-26 01:00:00
Alassane Pléa,35195791,2020-01-27 01:00:00
Alassane Pléa,35444663,2020-01-28 01:00:00
Alassane Pléa,35676032,2020-01-29 01:00:00
Alassane Pléa,35885381,2020-01-30 01:00:00
Alassane Pléa,36042313,2020-01-31 01:00:00
Alassane Pléa,36148471,2020-02-01 01:00:00
Alassane Pléa,36297264,2020-02-02 01:00:00
Alassane Pléa,36342386,2020-02-03 01:00:00
Alassane Pléa,36338948,2020-02-04 01:00:00
Alassane Pléa,36249143,2020-02-05 19:00:00
Alassane Pléa,36085493,2020-02-06 01:00:00
Alassane Pléa,35904174,2020-02-07 01:00:00
Alassane Pléa,35714512,2020-02-08 01:00:00
Alassane Pléa,35719143,2020-02-09 01:00:00
Alassane Pléa,35748245,2020-02-10 01:00:00
Alassane Pléa,35711399,2020-02-11 01:00:00
Alassane Pléa,35642923,2020-02-12 01:00:00
Alassane Pléa,35478455,2020-02-13 01:00:00
Alassane Pléa,35273836,2020-02-14 01:00:00
Alassane Pléa,35006168,2020-02-15 01:00:00
Alassane Pléa,34932304,2020-02-16 01:00:00
Alassane Pléa,34938583,2020-02-17 01:00:00
Alassane Pléa,34988286,2020-02-18 01:00:00
Alassane Pléa,35080228,2020-02-19 12:12:00
Alassane Pléa,35197237,2020-02-20 00:20:00
Alassane Pléa,35335561,2020-02-21 01:00:00
Alassane Pléa,35448449,2020-02-22 01:00:00
Alassane Pléa,35606753,2020-02-23 01:00:00
Alassane Pléa,35764134,2020-02-24 01:00:00
Alassane Pléa,35999654,2020-02-25 01:00:00
Alassane Pléa,36227284,2020-02-26 01:00:00
Alassane Pléa,36441152,2020-02-27 01:00:00
Alassane Pléa,36675673,2020-02-28 01:00:00
Alassane Pléa,36832467,2020-02-29 01:00:00
Alassane Pléa,36965443,2020-03-01 18:21:00
Alassane Pléa,37100274,2020-03-02 13:18:00
Alassane Pléa,37281889,2020-03-03 21:25:00
Alassane Pléa,37421943,2020-03-04 09:47:00
Alassane Pléa,37523766,2020-03-05 00:46:00
Alassane Pléa,37570885,2020-03-06 19:10:00
Alassane Pléa,37610291,2020-03-07 20:22:00
Alassane Pléa,37664915,2020-03-08 14:38:00
Alassane Pléa,37737685,2020-03-09 00:27:00
Aleksandar Dragovic,500000,2020-01-23 01:00:00
Aleksandar Dragovic,500000,2020-01-24 01:00:00
Aleksandar Dragovic,500000,2020-01-25 01:00:00
Aleksandar Dragovic,500000,2020-01-26 01:00:00
Aleksandar Dragovic,500000,2020-01-27 01:00:00
Aleksandar Dragovic,500000,2020-01-28 01:00:00
Aleksandar Dragovic,500000,2020-01-29 01:00:00
Aleksandar Dragovic,500000,2020-01-30 01:00:00
Aleksandar Dragovic,500000,2020-01-31 01:00:00
Aleksandar Dragovic,500000,2020-02-01 01:00:00
Aleksandar Dragovic,500000,2020-02-02 01:00:00
Aleksandar Dragovic,500000,2020-02-03 01:00:00
Aleksandar Dragovic,500000,2020-02-04 01:00:00
Aleksandar Dragovic,500000,2020-02-05 19:00:00
Aleksandar Dragovic,500000,2020-02-06 01:00:00
Aleksandar Dragovic,500000,2020-02-07 01:00:00
Aleksandar Dragovic,500000,2020-02-08 01:00:00
Aleksandar Dragovic,500000,2020-02-09 01:00:00
Aleksandar Dragovic,500000,2020-02-10 01:00:00
Aleksandar Dragovic,500000,2020-02-11 01:00:00
Aleksandar Dragovic,500000,2020-02-12 01:00:00
Aleksandar Dragovic,500000,2020-02-13 01:00:00
Aleksandar Dragovic,500000,2020-02-14 01:00:00
Aleksandar Dragovic,500000,2020-02-15 01:00:00
Aleksandar Dragovic,500000,2020-02-16 01:00:00
Aleksandar Dragovic,500000,2020-02-17 01:00:00
Aleksandar Dragovic,500000,2020-02-18 01:00:00
Aleksandar Dragovic,500000,2020-02-19 12:12:00
Aleksandar Dragovic,500000,2020-02-20 00:20:00
Aleksandar Dragovic,500000,2020-02-21 01:00:00
Aleksandar Dragovic,500000,2020-02-22 01:00:00
Aleksandar Dragovic,500000,2020-02-23 01:00:00
Aleksandar Dragovic,500000,2020-02-24 01:00:00
Aleksandar Dragovic,500000,2020-02-25 01:00:00
Aleksandar Dragovic,500000,2020-02-26 01:00:00
Aleksandar Dragovic,500000,2020-02-27 01:00:00
Aleksandar Dragovic,500000,2020-02-28 01:00:00
Aleksandar Dragovic,500000,2020-02-29 01:00:00
Aleksandar Dragovic,500000,2020-03-01 18:21:00
Aleksandar Dragovic,500000,2020-03-02 13:18:00
Aleksandar Dragovic,500000,2020-03-03 21:25:00
Aleksandar Dragovic,500000,2020-03-04 09:47:00
Aleksandar Dragovic,500000,2020-03-05 00:46:00
Aleksandar Dragovic,500000,2020-03-06 19:10:00
Aleksandar Dragovic,500000,2020-03-07 20:22:00
Aleksandar Dragovic,500000,2020-03-08 14:38:00
Aleksandar Dragovic,500000,2020-03-09 00:27:00
Alessandro Schöpf,1937489,2020-01-23 01:00:00
Alessandro Schöpf,2143967,2020-01-24 01:00:00
Alessandro Schöpf,2256683,2020-01-25 01:00:00
Alessandro Schöpf,2376430,2020-01-26 01:00:00
Alessandro Schöpf,2406511,2020-01-27 01:00:00
Alessandro Schöpf,2392785,2020-01-28 01:00:00
Alessandro Schöpf,2319480,2020-01-29 01:00:00
Alessandro Schöpf,2155796,2020-01-30 01:00:00
Alessandro Schöpf,1957853,2020-01-31 01:00:00
Alessandro Schöpf,1829227,2020-02-01 01:00:00
Alessandro Schöpf,1666295,2020-02-02 01:00:00
Alessandro Schöpf,1481099,2020-02-03 01:00:00
Alessandro Schöpf,1297421,2020-02-04 01:00:00
Alessandro Schöpf,1127980,2020-02-05 19:00:00
Alessandro Schöpf,1081329,2020-02-06 01:00:00
Alessandro Schöpf,1132926,2020-02-07 01:00:00
Alessandro Schöpf,1190456,2020-02-08 01:00:00
Alessandro Schöpf,1284465,2020-02-09 01:00:00
Alessandro Schöpf,1361256,2020-02-10 01:00:00
Alessandro Schöpf,1461112,2020-02-11 01:00:00
Alessandro Schöpf,1568143,2020-02-12 01:00:00
Alessandro Schöpf,1651148,2020-02-13 01:00:00
Alessandro Schöpf,1712938,2020-02-14 01:00:00
Alessandro Schöpf,1756757,2020-02-15 01:00:00
Alessandro Schöpf,1809142,2020-02-16 01:00:00
Alessandro Schöpf,1872076,2020-02-17 01:00:00
Alessandro Schöpf,1963755,2020-02-18 01:00:00
Alessandro Schöpf,2052159,2020-02-19 12:12:00
Alessandro Schöpf,2128360,2020-02-20 00:20:00
Alessandro Schöpf,2163254,2020-02-21 01:00:00
Alessandro Schöpf,2163653,2020-02-22 01:00:00
Alessandro Schöpf,2135630,2020-02-23 01:00:00
Alessandro Schöpf,2032671,2020-02-24 01:00:00
Alessandro Schöpf,1848188,2020-02-25 01:00:00
Alessandro Schöpf,1664571,2020-02-26 01:00:00
Alessandro Schöpf,1461309,2020-02-27 01:00:00
Alessandro Schöpf,1274315,2020-02-28 01:00:00
Alessandro Schöpf,1098030,2020-02-29 01:00:00
Alessandro Schöpf,909708,2020-03-01 18:21:00
Alessandro Schöpf,746617,2020-03-02 13:18:00
Alessandro Schöpf,583830,2020-03-03 21:25:00
Alessandro Schöpf,500000,2020-03-04 09:47:00
Alessandro Schöpf,526473,2020-03-05 00:46:00
Alessandro Schöpf,504825,2020-03-06 19:10:00
Alessandro Schöpf,527695,2020-03-07 20:22:00
Alessandro Schöpf,528897,2020-03-08 14:38:00
Alessandro Schöpf,559958,2020-03-09 00:27:00
Alexander Esswein,500000,2020-01-23 01:00:00
Alexander Esswein,500000,2020-01-24 01:00:00
Alexander Esswein,500000,2020-01-25 01:00:00
Alexander Esswein,500000,2020-01-26 01:00:00
Alexander Esswein,500000,2020-01-27 01:00:00
Alexander Esswein,500000,2020-01-28 01:00:00
Alexander Esswein,500000,2020-01-29 01:00:00
Alexander Esswein,500000,2020-01-30 01:00:00
Alexander Esswein,500000,2020-01-31 01:00:00
Alexander Esswein,500000,2020-02-01 01:00:00
Alexander Esswein,500000,2020-02-02 01:00:00
Alexander Esswein,500000,2020-02-03 01:00:00
Alexander Esswein,500000,2020-02-04 01:00:00
Alexander Esswein,500000,2020-02-05 19:00:00
Alexander Esswein,500000,2020-02-06 01:00:00
Alexander Esswein,500000,2020-02-07 01:00:00
Alexander Esswein,500000,2020-02-08 01:00:00
Alexander Esswein,500000,2020-02-09 01:00:00
Alexander Esswein,500000,2020-02-10 01:00:00
Alexander Esswein,500000,2020-02-11 01:00:00
Alexander Esswein,500000,2020-02-12 01:00:00
Alexander Esswein,500000,2020-02-13 01:00:00
Alexander Esswein,500000,2020-02-14 01:00:00
Alexander Esswein,500000,2020-02-15 01:00:00
Alexander Esswein,500000,2020-02-16 01:00:00
Alexander Esswein,500000,2020-02-17 01:00:00
Alexander Esswein,500000,2020-02-18 01:00:00
Alexander Esswein,500000,2020-02-19 12:12:00
Alexander Esswein,500000,2020-02-20 00:20:00
Alexander Esswein,500000,2020-02-21 01:00:00
Alexander Esswein,500000,2020-02-22 01:00:00
Alexander Esswein,500000,2020-02-23 01:00:00
Alexander Esswein,500000,2020-02-24 01:00:00
Alexander Esswein,500000,2020-02-25 01:00:00
Alexander Esswein,500000,2020-02-26 01:00:00
Alexander Esswein,500000,2020-02-27 01:00:00
Alexander Esswein,500000,2020-02-28 01:00:00
Alexander Esswein,500000,2020-02-29 01:00:00
Alexander Esswein,500000,2020-03-01 18:21:00
Alexander Esswein,500000,2020-03-02 13:18:00
Alexander Esswein,500000,2020-03-03 21:25:00
Alexander Esswein,500000,2020-03-04 09:47:00
Alexander Esswein,500000,2020-03-05 00:46:00
Alexander Esswein,500000,2020-03-06 19:10:00
Alexander Esswein,500000,2020-03-07 20:22:00
Alexander Esswein,500000,2020-03-08 14:38:00
Alexander Esswein,500000,2020-03-09 00:27:00
Alexander Hack,1466951,2020-01-23 01:00:00
Alexander Hack,1577914,2020-01-24 01:00:00
Alexander Hack,1644976,2020-01-25 01:00:00
Alexander Hack,1695695,2020-01-26 01:00:00
Alexander Hack,1696397,2020-01-27 01:00:00
Alexander Hack,1651104,2020-01-28 01:00:00
Alexander Hack,1617032,2020-01-29 01:00:00
Alexander Hack,1484957,2020-01-30 01:00:00
Alexander Hack,1326005,2020-01-31 01:00:00
Alexander Hack,1180041,2020-02-01 01:00:00
Alexander Hack,1017149,2020-02-02 01:00:00
Alexander Hack,824101,2020-02-03 01:00:00
Alexander Hack,644975,2020-02-04 01:00:00
Alexander Hack,503725,2020-02-05 19:00:00
Alexander Hack,500000,2020-02-06 01:00:00
Alexander Hack,500000,2020-02-07 01:00:00
Alexander Hack,500000,2020-02-08 01:00:00
Alexander Hack,500000,2020-02-09 01:00:00
Alexander Hack,500000,2020-02-10 01:00:00
Alexander Hack,500000,2020-02-11 01:00:00
Alexander Hack,500000,2020-02-12 01:00:00
Alexander Hack,500000,2020-02-13 01:00:00
Alexander Hack,500000,2020-02-14 01:00:00
Alexander Hack,500000,2020-02-15 01:00:00
Alexander Hack,500000,2020-02-16 01:00:00
Alexander Hack,500000,2020-02-17 01:00:00
Alexander Hack,500000,2020-02-18 01:00:00
Alexander Hack,500000,2020-02-19 12:12:00
Alexander Hack,500000,2020-02-20 00:20:00
Alexander Hack,500000,2020-02-21 01:00:00
Alexander Hack,500000,2020-02-22 01:00:00
Alexander Hack,500000,2020-02-23 01:00:00
Alexander Hack,500000,2020-02-24 01:00:00
Alexander Hack,500000,2020-02-25 01:00:00
Alexander Hack,500000,2020-02-26 01:00:00
Alexander Hack,500000,2020-02-27 01:00:00
Alexander Hack,500000,2020-02-28 01:00:00
Alexander Hack,500000,2020-02-29 01:00:00
Alexander Hack,500000,2020-03-01 18:21:00
Alexander Hack,500000,2020-03-02 13:18:00
Alexander Hack,500000,2020-03-03 21:25:00
Alexander Hack,500000,2020-03-04 09:47:00
Alexander Hack,500000,2020-03-05 00:46:00
Alexander Hack,500000,2020-03-06 19:10:00
Alexander Hack,500000,2020-03-07 20:22:00
Alexander Hack,500000,2020-03-08 14:38:00
Alexander Hack,500000,2020-03-09 00:27:00
Alexander Nübel,16470674,2020-01-23 01:00:00
Alexander Nübel,16390489,2020-01-24 01:00:00
Alexander Nübel,16241509,2020-01-25 01:00:00
Alexander Nübel,16234791,2020-01-26 01:00:00
Alexander Nübel,16299707,2020-01-27 01:00:00
Alexander Nübel,16450358,2020-01-28 01:00:00
Alexander Nübel,16670354,2020-01-29 01:00:00
Alexander Nübel,16906234,2020-01-30 01:00:00
Alexander Nübel,17171800,2020-01-31 01:00:00
Alexander Nübel,17366068,2020-02-01 01:00:00
Alexander Nübel,17623060,2020-02-02 01:00:00
Alexander Nübel,17851355,2020-02-03 01:00:00
Alexander Nübel,18120706,2020-02-04 01:00:00
Alexander Nübel,18405954,2020-02-05 19:00:00
Alexander Nübel,18609535,2020-02-06 01:00:00
Alexander Nübel,18773779,2020-02-07 01:00:00
Alexander Nübel,18868160,2020-02-08 01:00:00
Alexander Nübel,19014877,2020-02-09 01:00:00
Alexander Nübel,19163701,2020-02-10 01:00:00
Alexander Nübel,19305192,2020-02-11 01:00:00
Alexander Nübel,19456542,2020-02-12 01:00:00
Alexander Nübel,19569767,2020-02-13 01:00:00
Alexander Nübel,19639534,2020-02-14 01:00:00
Alexander Nübel,19659812,2020-02-15 01:00:00
Alexander Nübel,19720859,2020-02-16 01:00:00
Alexander Nübel,19757824,2020-02-17 01:00:00
Alexander Nübel,19856026,2020-02-18 01:00:00
Alexander Nübel,19951633,2020-02-19 12:12:00
Alexander Nübel,20026211,2020-02-20 00:20:00
Alexander Nübel,20066158,2020-02-21 01:00:00
Alexander Nübel,20024938,2020-02-22 01:00:00
Alexander Nübel,20008145,2020-02-23 01:00:00
Alexander Nübel,19819992,2020-02-24 01:00:00
Alexander Nübel,19608253,2020-02-25 01:00:00
Alexander Nübel,19431557,2020-02-26 01:00:00
Alexander Nübel,19278503,2020-02-27 01:00:00
Alexander Nübel,19069488,2020-02-28 01:00:00
Alexander Nübel,18854142,2020-02-29 01:00:00
Alexander Nübel,18687272,2020-03-01 18:21:00
Alexander Nübel,18445283,2020-03-02 13:18:00
Alexander Nübel,18249708,2020-03-03 21:25:00
Alexander Nübel,18066051,2020-03-04 09:47:00
Alexander Nübel,17865274,2020-03-05 00:46:00
Alexander Nübel,17664205,2020-03-06 19:10:00
Alexander Nübel,17429871,2020-03-07 20:22:00
Alexander Nübel,17207865,2020-03-08 14:38:00
Alexander Nübel,17001293,2020-03-09 00:27:00
Alexander Schwolow,14413255,2020-01-23 01:00:00
Alexander Schwolow,14566724,2020-01-24 01:00:00
Alexander Schwolow,14679936,2020-01-25 01:00:00
Alexander Schwolow,14794436,2020-01-26 01:00:00
Alexander Schwolow,14882866,2020-01-27 01:00:00
Alexander Schwolow,14990959,2020-01-28 01:00:00
Alexander Schwolow,15112079,2020-01-29 01:00:00
Alexander Schwolow,15189866,2020-01-30 01:00:00
Alexander Schwolow,15257538,2020-01-31 01:00:00
Alexander Schwolow,15285701,2020-02-01 01:00:00
Alexander Schwolow,15365243,2020-02-02 01:00:00
Alexander Schwolow,15428486,2020-02-03 01:00:00
Alexander Schwolow,15464676,2020-02-04 01:00:00
Alexander Schwolow,15485182,2020-02-05 19:00:00
Alexander Schwolow,15489011,2020-02-06 01:00:00
Alexander Schwolow,15441410,2020-02-07 01:00:00
Alexander Schwolow,15307253,2020-02-08 01:00:00
Alexander Schwolow,15138108,2020-02-09 01:00:00
Alexander Schwolow,15130631,2020-02-10 01:00:00
Alexander Schwolow,15135641,2020-02-11 01:00:00
Alexander Schwolow,15103539,2020-02-12 01:00:00
Alexander Schwolow,15056151,2020-02-13 01:00:00
Alexander Schwolow,15058079,2020-02-14 01:00:00
Alexander Schwolow,15016305,2020-02-15 01:00:00
Alexander Schwolow,14968936,2020-02-16 01:00:00
Alexander Schwolow,14881805,2020-02-17 01:00:00
Alexander Schwolow,14820658,2020-02-18 01:00:00
Alexander Schwolow,14816621,2020-02-19 12:12:00
Alexander Schwolow,14720794,2020-02-20 00:20:00
Alexander Schwolow,14645289,2020-02-21 01:00:00
Alexander Schwolow,14523067,2020-02-22 01:00:00
Alexander Schwolow,14450605,2020-02-23 01:00:00
Alexander Schwolow,14300508,2020-02-24 01:00:00
Alexander Schwolow,14192324,2020-02-25 01:00:00
Alexander Schwolow,14001848,2020-02-26 01:00:00
Alexander Schwolow,13795726,2020-02-27 01:00:00
Alexander Schwolow,13608115,2020-02-28 01:00:00
Alexander Schwolow,13423197,2020-02-29 01:00:00
Alexander Schwolow,13256042,2020-03-01 18:21:00
Alexander Schwolow,13190417,2020-03-02 13:18:00
Alexander Schwolow,13149839,2020-03-03 21:25:00
Alexander Schwolow,13011892,2020-03-04 09:47:00
Alexander Schwolow,12882162,2020-03-05 00:46:00
Alexander Schwolow,12825878,2020-03-06 19:10:00
Alexander Schwolow,12745984,2020-03-07 20:22:00
Alexander Schwolow,12622482,2020-03-08 14:38:00
Alexander Schwolow,12542656,2020-03-09 00:27:00
Alexander Stolz,500000,2020-01-23 01:00:00
Alexander Stolz,500000,2020-01-24 01:00:00
Alexander Stolz,500000,2020-01-25 01:00:00
Alexander Stolz,500000,2020-01-26 01:00:00
Alexander Stolz,500000,2020-01-27 01:00:00
Alexander Stolz,500000,2020-01-28 01:00:00
Alexander Stolz,500000,2020-01-29 01:00:00
Alexander Stolz,500000,2020-01-30 01:00:00
Alexander Stolz,500000,2020-01-31 01:00:00
Alexander Stolz,500000,2020-02-01 01:00:00
Alexander Stolz,500000,2020-02-02 01:00:00
Alexander Stolz,500000,2020-02-03 01:00:00
Alexander Stolz,500000,2020-02-04 01:00:00
Alexander Stolz,500000,2020-02-05 19:00:00
Alexander Stolz,500000,2020-02-06 01:00:00
Alexander Stolz,500000,2020-02-07 01:00:00
Alexander Stolz,500000,2020-02-08 01:00:00
Alexander Stolz,500000,2020-02-09 01:00:00
Alexander Stolz,500000,2020-02-10 01:00:00
Alexander Stolz,500000,2020-02-11 01:00:00
Alexander Stolz,500000,2020-02-12 01:00:00
Alexander Stolz,500000,2020-02-13 01:00:00
Alexander Stolz,500000,2020-02-14 01:00:00
Alexander Stolz,500000,2020-02-15 01:00:00
Alexander Stolz,500000,2020-02-16 01:00:00
Alexander Stolz,500000,2020-02-17 01:00:00
Alexander Stolz,500000,2020-02-18 01:00:00
Alexander Stolz,500000,2020-02-19 12:12:00
Alexander Stolz,500000,2020-02-20 00:20:00
Alexander Stolz,500000,2020-02-21 01:00:00
Alexander Stolz,500000,2020-02-22 01:00:00
Alexander Stolz,500000,2020-02-23 01:00:00
Alexander Stolz,500000,2020-02-24 01:00:00
Alexander Stolz,500000,2020-02-25 01:00:00
Alexander Stolz,500000,2020-02-26 01:00:00
Alexander Stolz,500000,2020-02-27 01:00:00
Alexander Stolz,500000,2020-02-28 01:00:00
Alexander Stolz,500000,2020-02-29 01:00:00
Alexander Stolz,500000,2020-03-01 18:21:00
Alexander Stolz,500000,2020-03-02 13:18:00
Alexander Stolz,500000,2020-03-03 21:25:00
Alexander Stolz,500000,2020-03-04 09:47:00
Alexander Stolz,500000,2020-03-05 00:46:00
Alexander Stolz,500000,2020-03-06 19:10:00
Alexander Stolz,500000,2020-03-07 20:22:00
Alexander Stolz,500000,2020-03-08 14:38:00
Alexander Stolz,500000,2020-03-09 00:27:00
Alexandru Maxim,500000,2020-01-23 01:00:00
Alexandru Maxim,500000,2020-01-24 01:00:00
Alexandru Maxim,500000,2020-01-25 01:00:00
Alexandru Maxim,500000,2020-01-26 01:00:00
Alexandru Maxim,500000,2020-01-27 01:00:00
Alexandru Maxim,500000,2020-01-28 01:00:00
Alfred Finnbogason,8364976,2020-01-23 01:00:00
Alfred Finnbogason,8383688,2020-01-24 01:00:00
Alfred Finnbogason,8380525,2020-01-25 01:00:00
Alfred Finnbogason,8355063,2020-01-26 01:00:00
Alfred Finnbogason,8268921,2020-01-27 01:00:00
Alfred Finnbogason,8112515,2020-01-28 01:00:00
Alfred Finnbogason,7965728,2020-01-29 01:00:00
Alfred Finnbogason,7821134,2020-01-30 01:00:00
Alfred Finnbogason,7683959,2020-01-31 01:00:00
Alfred Finnbogason,7524566,2020-02-01 01:00:00
Alfred Finnbogason,7461437,2020-02-02 01:00:00
Alfred Finnbogason,7535608,2020-02-03 01:00:00
Alfred Finnbogason,7679013,2020-02-04 01:00:00
Alfred Finnbogason,7884862,2020-02-05 19:00:00
Alfred Finnbogason,8134740,2020-02-06 01:00:00
Alfred Finnbogason,8333847,2020-02-07 01:00:00
Alfred Finnbogason,8492787,2020-02-08 01:00:00
Alfred Finnbogason,8616919,2020-02-09 01:00:00
Alfred Finnbogason,8754714,2020-02-10 01:00:00
Alfred Finnbogason,8905885,2020-02-11 01:00:00
Alfred Finnbogason,9065418,2020-02-12 01:00:00
Alfred Finnbogason,9246772,2020-02-13 01:00:00
Alfred Finnbogason,9390114,2020-02-14 01:00:00
Alfred Finnbogason,9450586,2020-02-15 01:00:00
Alfred Finnbogason,9525738,2020-02-16 01:00:00
Alfred Finnbogason,9555557,2020-02-17 01:00:00
Alfred Finnbogason,9559648,2020-02-18 01:00:00
Alfred Finnbogason,9494456,2020-02-19 12:12:00
Alfred Finnbogason,9332290,2020-02-20 00:20:00
Alfred Finnbogason,9116876,2020-02-21 01:00:00
Alfred Finnbogason,8922161,2020-02-22 01:00:00
Alfred Finnbogason,8699418,2020-02-23 01:00:00
Alfred Finnbogason,8486558,2020-02-24 01:00:00
Alfred Finnbogason,8287153,2020-02-25 01:00:00
Alfred Finnbogason,8082048,2020-02-26 01:00:00
Alfred Finnbogason,7887598,2020-02-27 01:00:00
Alfred Finnbogason,7717857,2020-02-28 01:00:00
Alfred Finnbogason,7598308,2020-02-29 01:00:00
Alfred Finnbogason,7477290,2020-03-01 18:21:00
Alfred Finnbogason,7473484,2020-03-02 13:18:00
Alfred Finnbogason,7442113,2020-03-03 21:25:00
Alfred Finnbogason,7345074,2020-03-04 09:47:00
Alfred Finnbogason,7196620,2020-03-05 00:46:00
Alfred Finnbogason,7065753,2020-03-06 19:10:00
Alfred Finnbogason,6900543,2020-03-07 20:22:00
Alfred Finnbogason,6750217,2020-03-08 14:38:00
Alfred Finnbogason,6603491,2020-03-09 00:27:00
Alfredo Morales,1394705,2020-01-23 01:00:00
Alfredo Morales,1490455,2020-01-24 01:00:00
Alfredo Morales,1549718,2020-01-25 01:00:00
Alfredo Morales,1575907,2020-01-26 01:00:00
Alfredo Morales,1586918,2020-01-27 01:00:00
Alfredo Morales,1581165,2020-01-28 01:00:00
Alfredo Morales,1567510,2020-01-29 01:00:00
Alfredo Morales,1452948,2020-01-30 01:00:00
Alfredo Morales,1323916,2020-01-31 01:00:00
Alfredo Morales,1193939,2020-02-01 01:00:00
Alfredo Morales,1049065,2020-02-02 01:00:00
Alfredo Morales,902466,2020-02-03 01:00:00
Alfredo Morales,805573,2020-02-04 01:00:00
Alfredo Morales,728543,2020-02-05 19:00:00
Alfredo Morales,715969,2020-02-06 01:00:00
Alfredo Morales,733369,2020-02-07 01:00:00
Alfredo Morales,719553,2020-02-08 01:00:00
Alfredo Morales,647310,2020-02-09 01:00:00
Alfredo Morales,562063,2020-02-10 01:00:00
Alfredo Morales,500000,2020-02-11 01:00:00
Alfredo Morales,500000,2020-02-12 01:00:00
Alfredo Morales,511594,2020-02-13 01:00:00
Alfredo Morales,511594,2020-02-14 01:00:00
Alfredo Morales,511594,2020-02-15 01:00:00
Alfredo Morales,500000,2020-02-16 01:00:00
Alfredo Morales,500000,2020-02-17 01:00:00
Alfredo Morales,500000,2020-02-18 01:00:00
Alfredo Morales,500000,2020-02-19 12:12:00
Alfredo Morales,500000,2020-02-20 00:20:00
Alfredo Morales,500000,2020-02-21 01:00:00
Alfredo Morales,513018,2020-02-22 01:00:00
Alfredo Morales,513018,2020-02-23 01:00:00
Alfredo Morales,513018,2020-02-24 01:00:00
Alfredo Morales,500000,2020-02-25 01:00:00
Alfredo Morales,500000,2020-02-26 01:00:00
Alfredo Morales,500000,2020-02-27 01:00:00
Alfredo Morales,634641,2020-02-28 01:00:00
Alfredo Morales,622519,2020-02-29 01:00:00
Alfredo Morales,563338,2020-03-01 18:21:00
Alfredo Morales,500000,2020-03-02 13:18:00
Alfredo Morales,500000,2020-03-03 21:25:00
Alfredo Morales,500000,2020-03-04 09:47:00
Alfredo Morales,608045,2020-03-05 00:46:00
Alfredo Morales,584126,2020-03-06 19:10:00
Alfredo Morales,560537,2020-03-07 20:22:00
Alfredo Morales,513502,2020-03-08 14:38:00
Alfredo Morales,500000,2020-03-09 00:27:00
Almamy Touré,5066552,2020-01-23 01:00:00
Almamy Touré,5329152,2020-01-24 01:00:00
Almamy Touré,5520560,2020-01-25 01:00:00
Almamy Touré,5753404,2020-01-26 01:00:00
Almamy Touré,6210133,2020-01-27 01:00:00
Almamy Touré,6672821,2020-01-28 01:00:00
Almamy Touré,7134398,2020-01-29 01:00:00
Almamy Touré,7533240,2020-01-30 01:00:00
Almamy Touré,7859371,2020-01-31 01:00:00
Almamy Touré,8125207,2020-02-01 01:00:00
Almamy Touré,8350301,2020-02-02 01:00:00
Almamy Touré,8469017,2020-02-03 01:00:00
Almamy Touré,8544434,2020-02-04 01:00:00
Almamy Touré,8595934,2020-02-05 19:00:00
Almamy Touré,8622004,2020-02-06 01:00:00
Almamy Touré,8645808,2020-02-07 01:00:00
Almamy Touré,8670462,2020-02-08 01:00:00
Almamy Touré,8848225,2020-02-09 01:00:00
Almamy Touré,9100167,2020-02-10 01:00:00
Almamy Touré,9352923,2020-02-11 01:00:00
Almamy Touré,9557863,2020-02-12 01:00:00
Almamy Touré,9770035,2020-02-13 01:00:00
Almamy Touré,9905361,2020-02-14 01:00:00
Almamy Touré,10001259,2020-02-15 01:00:00
Almamy Touré,10081161,2020-02-16 01:00:00
Almamy Touré,10112788,2020-02-17 01:00:00
Almamy Touré,10180643,2020-02-18 01:00:00
Almamy Touré,10242945,2020-02-19 12:12:00
Almamy Touré,10305939,2020-02-20 00:20:00
Almamy Touré,10350595,2020-02-21 01:00:00
